result
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
16439553
17774632
0
1000
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
8335491
7736052
7600
0
0
5400
11400
0
24600
0
1800
0
0
65000
353919
12000
186900
null
null
null
null
null
13252022
16493312
0
3000
0
700
500
1000
17500
60300
29700
116200
52400
31000
36000
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
30000
170400
378346
79200
110400
0
0
0
58000
null
null
null
null
null
null
null
null
null
null
null
2990103
4600
0
125000
0
60000
0
25400
311400
50000
7100
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
20800
0
0
16600
11100
3200
139500
77795
115500
14000
78500
1200
59800
78500
43200
3400
18100
40700
0
0
0
1000
0
0
3600
5000
14100
10000
15100
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
582974
12800
50100
16500
8700
17400
21511
null
null
null
null
null
null
null
null
null
0
20000
109000
9700
240597
60000
0
0
10000
0
0
2300
0
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
12600
265800
0
42900
14300
500
0
8000
12800
null
null
null
null
null
205271
0
0
5500
0
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
0
0
0
30000
0
0
0
0
2800
25146
109200
null
null
null
null
null
null
null
null
null
0
250900
14700
20400
0
0
193300
0
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
444946
0
0
5400
3500
22300
14300
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
380011
500
4000
0
6000
2000
0
5100
15000
34400
1945700
2059685
0
0
0
0
0
20600
2400
3600
61400
9500
54964
48900
12100
24800
108400
20000
0
223400
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
8863657
14029680
300
56100
45390
173400
56400
75500
56400
68400
286500
66900
22100
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
84500
242388
9200
9400
13300
21600
47234
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
1593364
0
0
0
6000
15900
27217
1000
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
13300
3900
0
0
6900
0
12300
10000
22000
0
1800
46974
166800
0
0
0
0
0
0
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
12300
212600
0
0
14900
39998
4400
3400
null
null
null
null
null
null
null
null
1671670
3731592
200
7300
46100
2500
1900
22400
25900
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
227165
0
0
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
273200
0
5000
16100
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
800
0
0
0
0
0
0
0
0
0
12100
0
9400
13800
19700
0
1000
16600
6900
0
100
1500
0
25070
400
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
92000
409900
0
0
0
0
9000
16100
15900
1380000
1559317
0
42900
100
null
null
null
null
null
null
null
0
0
0
0
null
null
null
null
null
null
null
null
null
null
null
null
16100
26200
0
21700
4800
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
64200
0
0
0
0
0
0
0
700
30800
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
107585
551650
0
4300
0
3200
0
15400
39300
16000
10500
5000
5500
300
3300
0
7200
23800
11200
3700
18700
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
73840
212266
0
0
108000
1200
0
315100
40000
34800
null
null
null
null
300
3300
5000
9500
26200
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
19800
60500
0
48400
10000
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
2879907
40000
11000
52900
11500
66200
null
null
null
null
null
null
null
null
null
null
null
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
130000
10000
0
0
35000
0
null
null
null
null
null
null
1656238
2371468
0
0
0
29800
8100
2600
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
837233
3800
10000
0
3900
0
0
4200
10000
0
0
0
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
43992
339016
0
0
0
1000
0
29100
94800
17900
13300
107600
null
null
null
null
null
null
null
null
null
null
null
9300
100
2600
4500
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
1349099
0
0
0
500
396200
147800
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
264338
1418040
48000
0
0
147100
255050
224400
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
500
34400
0
0
0
0
0
22900
1000
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
21838000
26847433
159600
32200
723880
113800
199300
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
1214074
1640028
1900
15100
0
15500
0
6100
9486
4400
10000
9600
36400
11500
2200
28900
27157362
401200
0
50100
344900
0
355100
0
524800
1416500
21500
23717686
0
0
0
62000
56200
10968178
17606738
26300
139500
1065000
414940
222400
0
112000
2671700
2444106
73800
136300
102600
0
1596300
102100
5444010
8263930
0
1500
2000000
5000
0
0
1000
116900
20000
400
6820784
15094493
30000
0
0
1000
60500
224956
87200
120200
56700
372300
30100
0
0
0
0
0
80000
0
348000
0
1188400
0
1847000
0
null
null
null
null
null
null
null
null
84000
172200
276700
138400
10000
606200
6431191
4843302
507500
181900
11680135
114200
6000
0
23800
79600
537800
267000
896800
640400
39290192
92800
15100
79700
1557800
3824300
2064211
1228246
0
0
0
87700
10100
50000
10700
295300
0
55000
15727962
30949021
89000
221800
31400
216500
150100
133200
194600
394000
152300
921800
275800
527800
179984
301100
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
6319718
25320417
15000
null
406400
544600
1800
303500
116200
18400
0
0
0
0
0
2500
600
0
0
0
2600
0
8600
0
0
0
400
300
14300
1500
15500
null
null
null
null
null
null
null
null
null
null
null
null
null
0
24300
1000
36000
54300
0
4800
36200
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
406293
2093718
0
32000
5900
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
501941
1834064
23600
50900
7100
7600
500
49200
5100
53000
0
0
10700
2200
0
19200
null
null
null
null
null
null
null
null
7208351
26200
3000
0
42400
0
0
60000
0
0
0
23800
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
3858190
1300
3800
102900
49700
13011
6900
2200
43800
6533862
25200
38200
34100
5900
35600
130900
16400
30000
351200
154600
211100
108300
58900
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
5245583
0
27300
33300
12000
41500
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
1432319
2328368
6100
1200
21000
32400
15300
3500
193800
19700
200
0
397970
138800
12600
195600
null
null
null
null
null
null
null
null
null
null
0
0
0
0
1200
10000
12500
4900
7600
0
7400
12900
0
40800
0
0
1600
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
7700
56100
189100
11600
0
42500
43000
15400
40700
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
9069931
0
0
289900
101700
null
null
null
null
null
null
null
null
null
null
4602154
3000
0
0
207600
0
0
33900
0
47890
20700
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
11200
0
0
null
null
null
null
null
null
null
null
77700
291200
0
0
0
0
65600
5300
6700
84400
6500
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
916132
2771254
28200
1000
0
1000
5800
700
14200
2300
4100
12500
49300
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
1500
101900
0
0
0
600
0
0
20000
71100
3400
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
101100
0
20000
0
0
0
3231747
20614548
125100
0
0
0
32000
0
140000
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
467427
2301952
23200
33000
0
181600
0
2596850
0
3000
33500
16900
241200
106000
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
131500
0
0
0
0
0
38700
400
null
null
null
null
null
null
null
null
374073
1449303
9400
3800
0
1700
14800
4600
13100
2000
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
25000
1938076
0
4600
0
54814
0
0
0
500
0
null
null
null
null
null
0
112400
0
0
0
51000
11200
0
2600
28500
19108
3700
null
null
null
null
null
null
null
null
null
null
977474
4000
711401
70700
445880
51200
140260
0
404052
202200
60500
null
null
null
null
null
null
null
null
null
null
null
null
null
null
233366
627371
0
3100
0
19400
80500
43000
3100
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
20900
652600
0
0
0
0
0
46800
0
7500
88400
0
0
0
0
0
0
0
0
0
0
1600
11000
2000
754188
851545
0
0
0
6600
0
1700
12600
51372
10800
19300
112600
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
1112039
2753007
32500
500
1200
20800
16800
20000
15700
36400
11200
64193
700
0
20000
4700
253600
29800
42900
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
25000
41100
69900
61000
74500
1000
26000
3000
0
null
null
null
null
null
null
null
null
null
null
1778920
2768576
3800
0
1900
100000
72600
12000
0
58600
227500
0
35437
null
null
null
null
null
null
null
null
null
1318709
1900
0
0
2500
0
1800
7508074
14400
69700
0
106292
110600
0
24300
1000
91400
2500
41700
20200
200
500
0
0
74600
2900
0
0
0
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
573642
0
191600
0
0
0
500
0
0
300
null
null
null
null
null
null
null
null
null
null
17100
0
94400
162300
81519
7972378
0
0
132200
18200
35400
0
15000
0
45700
0
60900
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
14900
667992
0
0
0
200
2200
13000
8500
28100
18000
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
258041
6000
3800
4700
16600
19800
20618
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
3200
160100
0
0
0
0
0
1000
50000
10000
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
535416
3600
200
13600
14491
4100
3400
5800
3600
13300
3100
54400
102625
0
0
0
21830
3600
0
19600
1900
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
24300
184628
0
0
0
0
0
16900
0
0
0
0
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
126800
0
0
0
0
0
0
2900
0
0
0
0
1000
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
2338146
0
147500
400400
0
0
0
63900
63000
80000
116700
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
8500
50500
0
8400
0
0
0
13600
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
79387
800
0
12600
0
7000
15900
30800
5400
12400
0
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
0
200
0
1800
2000
0
0
27800
61300
null
null
null
null
null
null
null
null
null
null
119900
0
79956
0
0
0
0
314500
8926154
0
10000
20000
11000
7400
99400
1347714
0
0
4900
6800
20300
6800
0
0
10300
1000
24600
3100
null
null
null
null
null
null
null
null
null
null
503153
0
1000
14000
6800
6300
5000
10800
21459
0
7400
2100
100
0
0
25400
null
null
null
null
null
null
null
null
null
496722
1384297
3600
null
0
0
3800
3600
9300
1203340
2613365
10500
4800
6000
2800
21300
14600
6700
300650
1932596
17400
9400
0
3000
3200
0
9900
0
4500
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
21476160
0
44716
0
77500
0
0
0
211501
0
20000
0
88900
2419550
95700
4700
96200
155900
50800
95000
104500
449800
28800
29600
null
null
null
null
null
null
null
null
null
null
null
null
null
35187
0
0
0
4300
0
0
1500
2900
null
null
null
null
null
null
null
null
29600
133300
0
0
0
0
0
200
4400
0
15000
0
0
0
8500
3200
null
null
null
null
null
null
null
null
null
null
null
2608037
2613253
33600
20500
0
47300
155500
222400
78100
193000
10032949
40000
0
0
0
0
0
0
54900
null
null
null
null
null
null
null
null
null
null
null
null
null
null
2145267
16200
0
200
6200
0
0
100
116300
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
1437446
3028689
205200
700
35200
1100
0
1400
0
804900
90000
0
294900
15000
0
0
70000
90000
122900
0
1553083
3074719
11400
800
0
4000
52100
6300
94700
22000
96100
4800
13700
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
0
0
0
500
290600
317800
63200
0
0
21200
0
37363
18700
221500
0
0
0
0
0
138500
5400
0
null
null
0
null
null
null
null
null
null
null
null
null
null
0
0
0
1252568
0
60000
60000
0
22700
15000
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
148799207
112800
263100
0
0
0
204400
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
4500
7100
75800
162800
35400
27200
55200
56374
48986
46200
5900
66400
null
null
null
null
null
176600
0
0
78900
5000
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
0
0
0
0
0
64600
0
0
178400
0
40100
0
0
4499
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
1400
0
0
0
4200
4000
2500
55816312
42337274
56300
60100
174842
150100
113100
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
186300
29200
25700
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
482900
0
1000
49600
13100
32900
22700
18600
10400
7700
7100
4000
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
0
0
15000
8100
12400
0
271238
521500
0
2400
88000
102800
0
0
413500
227180
39600
7200
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
3454435
9608423
129000
10000
1400
6100
32200
273700
180700
128900
92397
271266
50900
220000
323900
348000
0
4900
41400
72300
18400
35200
21400
15600
19900
16800
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
2432070
0
35200
4100
15300
10548
19400
26800
1000
6900
191599
36100
35100
70900
0
6300
0
0
0
30000
6000
37400
11900
98200
0
0
0
0
1100
0
33700
0
0
0
53200
0
0
17900
56900
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
24268363
18346415
1300
5300
0
48400
900
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
2038090
5139688
20000
10000
0
4500
8800
20400
0
87400
543811
20000
0
0
0
8000
0
14400
22500
27600
null
null
null
null
null
null
10900
163800
92900
6200
1200
28700
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
0
1000
0
0
4000
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
0
0
0
0
0
0
0
0
5000
null
null
null
null
null
null
16739549
27554815
5500
89449
97300
783500
0
1502100
70000
746100
171600
356000
0
0
0
3600
0
35700
0
69600
5000
25700
5880764
10845362
100
0
6900
0
198900
57200
104900
0
5000
5000
21800
82400
217700
null
null
null
null
20700
0
6000
3600
4300
7600
0
0
153800
0
0
5000
16000
4500
0
100
22400
40000
0
39600
20378999
95758080
0
0
54100
0
30900
1158400
89900
0
1684700
150100
1782900
1218158
117600
6429353
null
null
null
null
null
null
null
null
null
null
7406355
9227519
247600
60900
75900
231900
76500
604300
303600
308200
112500
157500
17479765
115679534
160267
20000
77900
37600
100
1063600
64500
212173
157600
0
500089
411900
465000
567969
9219256
9000
0
100000
82000
0
146239
50000
41300
0
0
1138357
2037121
0
70000
20000
54600
4400
27300
35300
17600
53874049
15395905
0
0
158550
0
120000
46500
null
null
null
null
null
null
null
9566613
21133341
14900
276804
0
314200
10000
167300
79600
191400
0
50000
0
0
37400
288900
7241300
33517590
16600
82000
44600
0
13867700
360000
1362400
47100
1321100
239400
1471800
715600
237600
null
null
null
null
null
null
null
2592634
3731121
0
0
0
12120781
0
286600
0
2500
135200
209000
211200
200
752900
0
92500
125000
120000
5562160
10378629
10300
66852
73600
77100
44385
100200
96100
138600
55200
573440
1956819
3400
11600
24700
58800
6800
29000
0
36000
0
4600
64800
7000
30700
null
null
null
null
null
null
null
null
8305921
18056680
363300
10700
0
47700
0
116100
196100
202000
500
0
100000
0
32300
2702586
4035076
1500
3500
57360
36200
26900
6800
7300
11900
9600
null
null
null
null
null
null
null
0
0
100000
0
0
0
0
1300
28789818
48653817
76600
219700
76900
407800
415000
422300
551600
335000
34500
232100
107100
113900
55198654
23457517
56100
600
0
129200
240700
153900
398000
199100
null
null
null
null
null
null
null
null
12700
0
1800
null
0
8000
0
46200
3200
7511682
17000662
239800
419600
233000
43000
0
166700
29800
211100
null
null
null
null
null
null
null
3452992
7281619
0
42000
0
0
0
101500
69904
119900
17800
2000
0
500
49200
100000
1400
409112
0
0
0
0
6700
0
0
0
0
19500
600
null
null
null
null
null
null
58630545
148873511
4000
146000
63000
906751
0
1000
557000
1166200
202000
1049000
17100
0
0
100
1711800
38600
11140
171900
0
0
0
0
0
0
9000
20900
0
0
0
1600
12400
7400
37100
600821
1200
0
0
400
0
14600
300
13100
7100
60700
0
15700
0
0
0
9900
22000
1200
6600
4500
null
null
null
null
null
null
null
null
null
null
null
7921261
10338028
60000
1300
0
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
773110
106700
0
44400
15000
114200
50100
39700
31200
5003330
27867053
0
5800
4000
25000
0
753000
53100
753400
1000
250200
443559
35600
221100
6400
1897699
2484280
0
0
2800
0
1300
620200
10100
null
null
null
null
null
null
null
null
null
null
null
null
329700
0
879500
3938596
875300
0
9000
0
20000
505000
0
0
0
0
0
0
933200
0
500
null
null
null
null
null
null
1487900
14600699
16000
1700
30900
50000
10000
3000
12000
0
0
0
126200
62300
40000
null
null
null
7668411
null
null
null
null
null
null
7212896
null
null
0
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
38400
null
0
0
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
853191
3173439
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
3622048
null
null
null
null
null
null
1555559
null
null
null
0
null
null
null
null
null
null
null
null
null
null
null
4299163
4532679
null
null
null
null
null
null
null
null
3195738
13300
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
232650
null
null
0
null
null
null
null
null
null
null
null
null
null
23904060
0
null
null
null
null
null
null
22599
230719
null
null
0
null
null
null
null
0
null
null
null
null
null
null
null
null
null
2256747
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
null
null
null
1252398
5417395
null
null
5500
null
null
null
null
null
null
null
null
null
null
null
null
9600
0
null
null
null
null
null
404312
515230
null
null
0
0
null
null
null
null
null
null
null
null
28400
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
500
0
0
null
null
null
null
null
null
null
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
788696
null
null
0
0
null
null
null
2132825
null
null
0
0
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
0
0
null
null
null
null
null
null
null
null
null
2315779
3733669
null
null
0
35000
null
null
